end,mapping_id,fit_mode,seed_parity,orientation,rotation_index,chirality,linear_determinant,singular_value_minimum,singular_value_maximum,maximum_principal_strain,affine_anisotropy,annulus_center_offset_nm,optimal_axial_gap_nm,lateral_residual_mean_nm,lateral_residual_minimum_nm,lateral_residual_maximum_nm,attachment_bond_mean_nm,attachment_bond_minimum_nm,attachment_bond_maximum_nm,attachment_RMS_deviation_nm,attachment_maximum_deviation_nm,annulus_bond_count,annulus_bond_mean_nm,annulus_bond_minimum_nm,annulus_bond_maximum_nm,annulus_bond_maximum_deviation_nm,attachment_thresholds_pass,annulus_strain_thresholds_pass,annulus_center_threshold_pass,positive_axial_gap_pass,local_preoptimization_pass,similarity_scale
UPPER,UPPER:P0:O-1:R2,SIMILARITY,0,-1,2,-1,-1.1413625143733905,1.0683456904829027,1.068345690482903,0.06834569048290295,1.0000000000000002,6.481304099122522e-16,0.0,0.289169572570715,0.1081245932308572,0.452227116874555,0.28916983885518915,0.10812610926711809,0.45222711888133454,0.20004921838723586,0.3072541188813346,168,0.15488127978637783,0.15488127978637764,0.154881279786378,0.00990827978637801,False,False,True,False,False,1.0683456904829027
UPPER,UPPER:P0:O-1:R2,AFFINE,0,-1,2,0,-1.1413625139182089,1.0683243555004593,1.0683670254653461,0.06836702546534612,1.0000399410204093,5.972348008101138e-16,0.0,0.2891695687725012,0.10814281176082462,0.45224206114399507,0.28916983504322125,0.10814432754168653,0.45224206315070825,0.20004921983463056,0.30726906315070823,168,0.15488127980181976,0.1548786740007763,0.15488402572384966,0.009911025723849665,False,False,True,False,False,
UPPER,UPPER:P0:O-1:R3,RIGID,0,-1,3,1,1.0000000000000002,1.0,1.0000000000000002,2.220446049250313e-16,1.0000000000000002,5.625892525901599e-16,0.0,1.4692811509111385,0.3349493466609238,2.3248806180135335,1.4692811991458763,0.3349493466610453,2.3248806869506944,1.4741349718058654,2.1799076869506946,168,0.14497300000000002,0.14497299999999988,0.14497300000000013,1.3877787807814457e-16,False,True,True,False,False,
UPPER,UPPER:P0:O-1:R3,SIMILARITY,0,-1,3,1,1.002285931720718e-09,3.165889972378572e-05,3.165889972378573e-05,0.9999683411002762,1.0000000000000002,5.841070584885845e-16,0.0,1.1925592551429736,1.1922240989509865,1.1928825924314481,1.1925593145092381,1.1922241241501454,1.1928826176166967,1.0475863302207662,1.0479096176166967,168,4.589685669656388e-06,4.589685669656383e-06,4.589685669656392e-06,0.14496841031433033,False,False,True,False,False,3.165889972378572e-05
UPPER,UPPER:P0:O-1:R3,RIGID,0,-1,3,-1,-1.0,1.0,1.0,0.0,1.0,5.204999159703705e-16,0.0,0.3102165305953929,0.1775626077219475,0.44124459462403054,0.31021674029615215,0.17756267641436693,0.44124470408375943,0.19836859800442289,0.29627170408375947,168,0.14497300000000002,0.1449729999999998,0.14497300000000007,1.942890293094024e-16,False,True,True,False,False,
UPPER,UPPER:P0:O-1:R3,SIMILARITY,0,-1,3,-1,-1.141331733169727,1.0683312843728423,1.0683312843728425,0.06833128437284253,1.0000000000000002,5.445179984713936e-16,0.0,0.2892120878847126,0.10821927338019006,0.45209801515324133,0.2892123271466814,0.10821938608840503,0.4520981219851945,0.20010735075672265,0.3071251219851945,168,0.15487919128938404,0.1548791912893839,0.15487919128938418,0.009906191289384192,False,False,True,False,False,1.0683312843728423
UPPER,UPPER:P0:O-1:R3,AFFINE,0,-1,3,0,-1.1413317321674405,1.068299625473118,1.0683629432725663,0.06836294327256631,1.0000592697010637,6.885162151386318e-16,0.0,0.2892120867714098,0.10822767591845806,0.4521257919196915,0.2892123260230498,0.10822778861792264,0.45212589874508136,0.20010734867585378,0.30715289874508134,168,0.15487919132338704,0.15487595613284322,0.15488362829810084,0.009910628298100854,False,False,True,False,False,
UPPER,UPPER:P0:O-1:R4,RIGID,0,-1,4,1,1.0,0.9999999999999997,1.0000000000000002,3.3306690738754696e-16,1.0000000000000007,5.689273396718756e-16,1e-05,1.470537569809552,0.17826145704735444,2.308627586600084,1.4705376138542448,0.17826146480872362,2.3086275985733438,1.474015164058755,2.163654598573344,168,0.144973,0.14497299999999982,0.14497300000000027,2.7755575615628914e-16,False,True,True,True,False,
UPPER,UPPER:P0:O-1:R4,SIMILARITY,0,-1,4,1,7.217716828955372e-10,2.686580880776785e-05,2.6865808807767866e-05,0.9999731341911923,1.0000000000000007,5.841091626853634e-16,0.0,1.1925592552110638,1.1922340092412371,1.1929126773066012,1.192559314577043,1.1922340344401865,1.1929127024912145,1.0475863303661475,1.0479397024912145,168,3.894816900288529e-06,3.894816900288523e-06,3.894816900288533e-06,0.1449691051830997,False,False,True,False,False,2.686580880776786e-05
UPPER,UPPER:P0:O-1:R4,RIGID,0,-1,4,-1,-1.0,0.9999999999999998,1.0000000000000002,2.220446049250313e-16,1.0000000000000004,4.892209061674013e-16,3.0000000000000004e-05,0.31019282865237846,0.17740920660191434,0.4412457858599723,0.31019309866886285,0.17740933703086736,0.44124580390341683,0.19829915529708625,0.2962728039034168,168,0.144973,0.1449729999999998,0.1449730000000001,1.942890293094024e-16,False,True,True,True,False,
UPPER,UPPER:P0:O-1:R4,SIMILARITY,0,-1,4,-1,-1.1413635273672447,1.0683461645774015,1.068346164577402,0.06834616457740195,1.0000000000000004,5.226426948063235e-16,5e-05,0.2891861859074085,0.10805083512874306,0.4521433707843344,0.28918649804081176,0.10805101131245527,0.4521433832535024,0.2000342246930398,0.30717038325350243,168,0.15488134851727967,0.15488134851727944,0.15488134851727975,0.009908348517279758,False,False,True,True,False,1.0683461645774017
UPPER,UPPER:P0:O-1:R4,AFFINE,0,-1,4,0,-1.1413635266454734,1.0683192987685939,1.0683730303862098,0.06837303038620979,1.0000502954666062,3.9458422279027776e-16,5e-05,0.2891861827260469,0.10806469211840035,0.4521188516930016,0.2891864948715854,0.10806486827952079,0.4521188641628458,0.20003422490444506,0.30714586416284584,168,0.1548813485417658,0.15487936332580157,0.15488524308776003,0.009912243087760036,False,False,True,True,False,
UPPER,UPPER:P0:O-1:R5,RIGID,0,-1,5,1,1.0,1.0,1.0,0.0,1.0,5.746970104112873e-16,0.0,1.4306011898116096,0.07302763298988434,2.226869761825209,1.4306013302022642,0.07302885618095506,2.2268697673024973,1.477943446957019,2.0818967673024975,168,0.144973,0.14497299999999982,0.14497300000000016,1.6653345369377348e-16,False,True,True,False,False,
UPPER,UPPER:P0:O-1:R5,SIMILARITY,0,-1,5,1,3.847505200471514e-10,1.9615058502261735e-05,1.9615058502261735e-05,0.9999803849414978,1.0,5.841080280393922e-16,0.0,1.1925592552926798,1.1922032002673424,1.1928629139330018,1.192559314659422,1.192203225466943,1.1928629391186658,1.047586330540688,1.0478899391186658,168,2.8436538762483902e-06,2.8436538762483886e-06,2.8436538762483924e-06,0.14497015634612373,False,False,True,False,False,1.961505850226174e-05
UPPER,UPPER:P0:O-1:R5,RIGID,0,-1,5,-1,-1.0,0.9999999999999998,1.0,2.220446049250313e-16,1.0000000000000002,5.212533854053381e-16,0.00011,0.3102073857218622,0.17767126322229573,0.4412630269850431,0.3102077756284415,0.17767473879551973,0.4412630406246565,0.1983284372411085,0.29629004062465647,168,0.144973,0.14497299999999982,0.14497300000000016,1.6653345369377348e-16,False,True,True,True,False,
UPPER,UPPER:P0:O-1:R5,SIMILARITY,0,-1,5,-1,-1.1413488708180008,1.0683393050983383,1.0683393050983385,0.06833930509833852,1.0000000000000002,6.290265669060832e-16,0.00035000000000000005,0.28919119319286124,0.10831980335431238,0.4521642297621258,0.28919225616100785,0.10832823206870326,0.4521643650009856,0.20007269593951085,0.30719136500098565,168,0.1548803540780214,0.15488035407802123,0.1548803540780216,0.009907354078021596,False,False,True,True,False,1.0683393050983385
UPPER,UPPER:P0:O-1:R5,AFFINE,0,-1,5,0,-1.1413488704332506,1.0683196900398364,1.0683589201568409,0.06835892015684086,1.0000367213273051,6.718118973923479e-16,0.00035000000000000005,0.2891911948004475,0.10831377284736139,0.45214641327928506,0.2891922578059016,0.10832220203099514,0.4521465485234739,0.20007269363614671,0.3071735485234739,168,0.15488035409107392,0.15487757576231884,0.15488226812404013,0.009909268124040138,False,False,True,True,False,
UPPER,UPPER:P0:O-1:R6,RIGID,0,-1,6,1,0.9999999999999994,0.9999999999999997,0.9999999999999999,3.3306690738754696e-16,1.0000000000000002,4.591489470206386e-16,0.0,1.432969129994208,0.1318239604264571,2.2037861251572077,1.4329692181441733,0.1318239604788128,2.2037861251572264,1.4777060717947204,2.0588131251572266,168,0.14497299999999994,0.1449729999999997,0.1449730000000001,2.7755575615628914e-16,False,True,True,False,False,
UPPER,UPPER:P0:O-1:R6,SIMILARITY,0,-1,6,1,6.822418758901956e-10,2.6119760257134724e-05,2.611976025713473e-05,0.9999738802397429,1.0000000000000002,5.841086607813382e-16,0.0,1.1925592552207647,1.1922322550598767,1.1928734250839934,1.1925593145870954,1.1922322802588632,1.1928734502694354,1.0475863303865658,1.0479004502694353,168,3.7866600037575926e-06,3.7866600037575875e-06,3.786660003757598e-06,0.14496921333999624,False,False,True,False,False,2.6119760257134734e-05
UPPER,UPPER:P0:O-1:R6,RIGID,0,-1,6,-1,-0.9999999999999993,0.9999999999999996,0.9999999999999998,4.440892098500626e-16,1.0000000000000002,5.746159474784681e-16,2e-05,0.3101536558531139,0.17789103707825152,0.44112094792421674,0.31015393366234484,0.17789103782362742,0.44112094822480485,0.19819666938005967,0.29614794822480484,168,0.14497299999999994,0.14497299999999969,0.14497300000000013,3.0531133177191805e-16,False,True,True,True,False,
UPPER,UPPER:P0:O-1:R6,SIMILARITY,0,-1,6,-1,-1.1414115784757628,1.068368652888956,1.0683686528889562,0.06836865288895622,1.0000000000000002,6.663167755133044e-16,3.0000000000000004e-05,0.2891408974123966,0.10850980558853025,0.45200754781528085,0.28914121619260885,0.10850980877204594,0.4520075485795218,0.199928172927114,0.30703454857952184,168,0.15488460871527063,0.15488460871527046,0.1548846087152708,0.009911608715270803,False,False,True,True,False,1.0683686528889564
UPPER,UPPER:P0:O-1:R6,AFFINE,0,-1,6,0,-1.1414115777935228,1.0683425331286995,1.0683947726492145,0.06839477264921445,1.0000488977260522,6.756286155602583e-16,3.0000000000000004e-05,0.28914089631535267,0.1085360222793861,0.4520060451764261,0.2891412151055619,0.10853602546213281,0.4520060459406696,0.19992817174306698,0.3070330459406696,168,0.15488460873841478,0.15488086414716157,0.1548869686212127,0.009913968621212715,False,False,True,True,False,
UPPER,UPPER:P0:O-1:R7,RIGID,0,-1,7,1,1.0000000000000004,1.0,1.0000000000000002,2.220446049250313e-16,1.0000000000000002,5.476982883043342e-16,2e-05,1.4561705968888163,0.2514287839073071,2.3096669656453415,1.4561707103793056,0.25142878468022817,2.3096669657027507,1.475431840860675,2.164693965702751,168,0.14497300000000002,0.14497299999999982,0.14497300000000024,2.498001805406602e-16,False,True,True,True,False,
UPPER,UPPER:P0:O-1:R7,SIMILARITY,0,-1,7,1,4.55181475854207e-10,2.1334982443259865e-05,2.1334982443259875e-05,0.9999786650175567,1.0000000000000004,5.841081006148444e-16,0.0,1.1925592552755497,1.1922130785948273,1.192873802783938,1.1925593146422802,1.1922131037942192,1.1928738279693722,1.047586330504202,1.0479008279693722,168,3.0929964097467128e-06,3.09299640974671e-06,3.0929964097467157e-06,0.14496990700359025,False,False,True,False,False,2.1334982443259865e-05
UPPER,UPPER:P0:O-1:R7,RIGID,0,-1,7,-1,-1.0000000000000004,1.0,1.0000000000000004,4.440892098500626e-16,1.0000000000000004,5.768215109467311e-16,0.0,0.31018729440539894,0.17748247220463328,0.44136367188619324,0.3101875132054848,0.17748339579739525,0.44136367394236636,0.19830599997997048,0.2963906739423664,168,0.14497300000000002,0.14497299999999985,0.14497300000000016,1.6653345369377348e-16,False,True,True,False,False,
UPPER,UPPER:P0:O-1:R7,SIMILARITY,0,-1,7,-1,-1.141362514373391,1.0683456904829027,1.0683456904829032,0.06834569048290318,1.0000000000000004,5.467093640646989e-16,0.0,0.2891695725707149,0.10812459323085695,0.4522271168745555,0.2891698388551891,0.10812610926711784,0.45222711888133504,0.2000492183872359,0.307254118881335,168,0.1548812797863779,0.15488127978637764,0.15488127978637806,0.009908279786378066,False,False,True,False,False,1.0683456904829027
UPPER,UPPER:P0:O-1:R7,AFFINE,0,-1,7,0,-1.141362513918209,1.0683243555004596,1.068367025465346,0.0683670254653459,1.0000399410204088,5.760457059744231e-16,0.0,0.28916956877250116,0.10814281176082463,0.4522420611439949,0.28916983504322125,0.10814432754168653,0.4522420631507081,0.20004921983463064,0.3072690631507081,168,0.15488127980181976,0.1548786740007763,0.15488402572384963,0.009911025723849637,False,False,True,False,False,
UPPER,UPPER:P0:O-1:R8,RIGID,0,-1,8,1,1.0000000000000002,1.0,1.0000000000000002,2.220446049250313e-16,1.0000000000000002,5.360461249270977e-16,0.0,1.4692811509110968,0.33494934666229126,2.3248806180135264,1.4692811991458348,0.3349493466624128,2.3248806869506873,1.4741349718058696,2.1799076869506875,168,0.144973,0.14497299999999985,0.14497300000000019,1.942890293094024e-16,False,True,True,False,False,
UPPER,UPPER:P0:O-1:R8,SIMILARITY,0,-1,8,1,1.0022859317213305e-09,3.165889972379532e-05,3.1658899723795325e-05,0.9999683411002762,1.0000000000000002,5.841097770366118e-16,0.0,1.1925592551429733,1.1922240989509867,1.1928825924314481,1.192559314509238,1.1922241241501454,1.1928826176166967,1.0475863302207662,1.0479096176166967,168,4.5896856696577785e-06,4.589685669657773e-06,4.589685669657785e-06,0.14496841031433033,False,False,True,False,False,3.165889972379532e-05
UPPER,UPPER:P0:O-1:R8,RIGID,0,-1,8,-1,-1.0000000000000002,1.0000000000000002,1.0000000000000002,2.220446049250313e-16,1.0,5.569816471361973e-16,0.0,0.31021653059539284,0.1775626077219475,0.4412445946240305,0.31021674029615215,0.17756267641436693,0.4412447040837594,0.19836859800442286,0.29627170408375936,168,0.14497300000000002,0.14497299999999985,0.14497300000000019,1.942890293094024e-16,False,True,True,False,False,
UPPER,UPPER:P0:O-1:R8,SIMILARITY,0,-1,8,-1,-1.1413317331697266,1.0683312843728423,1.0683312843728423,0.0683312843728423,1.0,5.958102817124182e-16,0.0,0.28921208788471264,0.1082192733801903,0.4520980151532413,0.28921232714668144,0.10821938608840528,0.45209812198519445,0.20010735075672262,0.3071251219851945,168,0.15487919128938404,0.15487919128938385,0.15487919128938424,0.009906191289384247,False,False,True,False,False,1.068331284372842
UPPER,UPPER:P0:O-1:R8,AFFINE,0,-1,8,0,-1.1413317321674412,1.0682996254731185,1.0683629432725665,0.06836294327256653,1.0000592697010635,6.00831095489575e-16,0.0,0.2892120867714097,0.10822767591845764,0.4521257919196917,0.2892123260230497,0.10822778861792222,0.4521258987450816,0.20010734867585384,0.30715289874508156,168,0.1548791913233871,0.15487595613284338,0.15488362829810084,0.009910628298100854,False,False,True,False,False,
UPPER,UPPER:P0:O-1:R9,RIGID,0,-1,9,1,1.0000000000000004,1.0000000000000002,1.0000000000000004,4.440892098500626e-16,1.0000000000000002,5.798802118795292e-16,1e-05,1.470537569809548,0.17826145704705396,2.3086275865995294,1.4705376138542405,0.17826146480842314,2.308627598572789,1.474015164058755,2.1636545985727893,168,0.14497300000000002,0.14497299999999977,0.14497300000000024,2.498001805406602e-16,False,True,True,True,False,
UPPER,UPPER:P0:O-1:R9,SIMILARITY,0,-1,9,1,7.217716829108483e-10,2.6865808808052804e-05,2.686580880805281e-05,0.9999731341911919,1.0000000000000002,5.841021738876672e-16,0.0,1.1925592552110638,1.1922340092412371,1.1929126773066017,1.192559314577043,1.1922340344401865,1.192912702491215,1.0475863303661475,1.047939702491215,168,3.894816900329839e-06,3.894816900329835e-06,3.894816900329844e-06,0.14496910518309966,False,False,True,False,False,2.68658088080528e-05
UPPER,UPPER:P0:O-1:R9,RIGID,0,-1,9,-1,-1.0000000000000004,1.0,1.0000000000000004,4.440892098500626e-16,1.0000000000000004,5.710481530909593e-16,3.0000000000000004e-05,0.31019282865237835,0.17740920660191428,0.441245785859972,0.3101930986688629,0.1774093370308673,0.4412458039034165,0.19829915529708622,0.2962728039034165,168,0.144973,0.14497299999999985,0.14497300000000013,1.3877787807814457e-16,False,True,True,True,False,
UPPER,UPPER:P0:O-1:R9,SIMILARITY,0,-1,9,-1,-1.1413635273672464,1.0683461645774024,1.0683461645774026,0.06834616457740261,1.0000000000000002,6.876074533767385e-16,5e-05,0.2891861859074084,0.10805083512874221,0.45214337078433414,0.2891864980408115,0.10805101131245441,0.4521433832535021,0.2000342246930399,0.3071703832535021,168,0.15488134851727975,0.15488134851727947,0.15488134851727992,0.009908348517279925,False,False,True,True,False,1.0683461645774024
UPPER,UPPER:P0:O-1:R9,AFFINE,0,-1,9,0,-1.1413635266454745,1.0683192987685943,1.0683730303862102,0.06837303038621023,1.0000502954666062,4.725228337262493e-16,5e-05,0.2891861827260469,0.1080646921183995,0.45211885169300137,0.2891864948715853,0.10806486827951994,0.4521188641628456,0.20003422490444514,0.3071458641628456,168,0.15488134854176588,0.15487936332580154,0.15488524308776006,0.009912243087760064,False,False,True,True,False,
UPPER,UPPER:P0:O-1:R10,RIGID,0,-1,10,1,0.9999999999999992,0.9999999999999996,0.9999999999999997,4.440892098500626e-16,1.0000000000000002,5.21201437703603e-16,0.0,1.4306011898116586,0.07302763299102256,2.2268697618246294,1.4306013302023135,0.07302885618209327,2.2268697673019178,1.4779434469570136,2.081896767301918,168,0.14497299999999994,0.14497299999999982,0.14497300000000013,1.6653345369377348e-16,False,True,True,False,False,
UPPER,UPPER:P0:O-1:R10,SIMILARITY,0,-1,10,1,3.8475052004919086e-10,1.961505850231376e-05,1.961505850231376e-05,0.9999803849414977,1.0,5.841061441233836e-16,0.0,1.1925592552926796,1.1922032002673424,1.1928629139330018,1.192559314659422,1.192203225466943,1.1928629391186658,1.047586330540688,1.0478899391186658,168,2.8436538762559327e-06,2.843653876255929e-06,2.843653876255935e-06,0.14497015634612373,False,False,True,False,False,1.9615058502313766e-05
UPPER,UPPER:P0:O-1:R10,RIGID,0,-1,10,-1,-0.9999999999999992,0.9999999999999996,0.9999999999999997,4.440892098500626e-16,1.0000000000000002,6.438210487303062e-16,0.00011,0.31020738572186235,0.17767126322229607,0.4412630269850429,0.31020777562844165,0.17767473879552007,0.44126304062465627,0.19832843724110855,0.29629004062465625,168,0.14497299999999994,0.14497299999999969,0.1449730000000001,3.0531133177191805e-16,False,True,True,True,False,
UPPER,UPPER:P0:O-1:R10,SIMILARITY,0,-1,10,-1,-1.1413488708179995,1.0683393050983379,1.068339305098338,0.06833930509833808,1.0000000000000002,6.517147678215483e-16,0.00035000000000000005,0.2891911931928614,0.10831980335431261,0.45216422976212567,0.2891922561610081,0.1083282320687035,0.45216436500098556,0.20007269593951077,0.30719136500098554,168,0.15488035407802134,0.1548803540780212,0.15488035407802148,0.009907354078021485,False,False,True,True,False,1.0683393050983383
UPPER,UPPER:P0:O-1:R10,AFFINE,0,-1,10,0,-1.1413488704332508,1.0683196900398364,1.068358920156841,0.06835892015684109,1.0000367213273054,6.6376652659082555e-16,0.00035000000000000005,0.2891911948004475,0.10831377284736139,0.45214641327928484,0.2891922578059015,0.10832220203099514,0.45214654852347363,0.2000726936361467,0.30717354852347367,168,0.15488035409107395,0.15487757576231895,0.15488226812404016,0.009909268124040166,False,False,True,True,False,
