dataset,frame,time_ps,pyrene,cutoff_nm,waterO_count
mobile,88,44.0,2,0.35,3
mobile,88,44.0,2,0.5,27
mobile,88,44.0,3,0.35,6
mobile,88,44.0,3,0.5,29
mobile,88,44.0,4,0.35,6
mobile,88,44.0,4,0.5,24
mobile,89,44.5,1,0.35,6
mobile,89,44.5,1,0.5,26
mobile,89,44.5,2,0.35,4
mobile,89,44.5,2,0.5,29
mobile,89,44.5,3,0.35,7
mobile,89,44.5,3,0.5,27
mobile,89,44.5,4,0.35,6
mobile,89,44.5,4,0.5,25
mobile,90,45.0,1,0.35,9
mobile,90,45.0,1,0.5,27
mobile,90,45.0,2,0.35,5
mobile,90,45.0,2,0.5,32
mobile,90,45.0,3,0.35,6
mobile,90,45.0,3,0.5,26
mobile,90,45.0,4,0.35,4
mobile,90,45.0,4,0.5,23
mobile,91,45.5,1,0.35,7
mobile,91,45.5,1,0.5,23
mobile,91,45.5,2,0.35,4
mobile,91,45.5,2,0.5,25
mobile,91,45.5,3,0.35,8
mobile,91,45.5,3,0.5,23
mobile,91,45.5,4,0.35,6
mobile,91,45.5,4,0.5,25
mobile,92,46.0,1,0.35,8
mobile,92,46.0,1,0.5,26
mobile,92,46.0,2,0.35,3
mobile,92,46.0,2,0.5,23
mobile,92,46.0,3,0.35,5
mobile,92,46.0,3,0.5,24
mobile,92,46.0,4,0.35,7
mobile,92,46.0,4,0.5,24
mobile,93,46.5,1,0.35,6
mobile,93,46.5,1,0.5,28
mobile,93,46.5,2,0.35,6
mobile,93,46.5,2,0.5,23
mobile,93,46.5,3,0.35,5
mobile,93,46.5,3,0.5,20
mobile,93,46.5,4,0.35,4
mobile,93,46.5,4,0.5,22
mobile,94,47.0,1,0.35,6
mobile,94,47.0,1,0.5,22
mobile,94,47.0,2,0.35,5
mobile,94,47.0,2,0.5,24
mobile,94,47.0,3,0.35,7
mobile,94,47.0,3,0.5,17
mobile,94,47.0,4,0.35,7
mobile,94,47.0,4,0.5,20
mobile,95,47.5,1,0.35,8
mobile,95,47.5,1,0.5,27
mobile,95,47.5,2,0.35,7
mobile,95,47.5,2,0.5,25
mobile,95,47.5,3,0.35,4
mobile,95,47.5,3,0.5,23
mobile,95,47.5,4,0.35,4
mobile,95,47.5,4,0.5,26
mobile,96,48.0,1,0.35,6
mobile,96,48.0,1,0.5,23
mobile,96,48.0,2,0.35,6
mobile,96,48.0,2,0.5,21
mobile,96,48.0,3,0.35,4
mobile,96,48.0,3,0.5,23
mobile,96,48.0,4,0.35,3
mobile,96,48.0,4,0.5,20
mobile,97,48.5,1,0.35,6
mobile,97,48.5,1,0.5,26
mobile,97,48.5,2,0.35,5
mobile,97,48.5,2,0.5,21
mobile,97,48.5,3,0.35,5
mobile,97,48.5,3,0.5,23
mobile,97,48.5,4,0.35,4
mobile,97,48.5,4,0.5,19
mobile,98,49.0,1,0.35,2
mobile,98,49.0,1,0.5,23
mobile,98,49.0,2,0.35,4
mobile,98,49.0,2,0.5,21
mobile,98,49.0,3,0.35,4
mobile,98,49.0,3,0.5,23
mobile,98,49.0,4,0.35,4
mobile,98,49.0,4,0.5,22
mobile,99,49.5,1,0.35,4
mobile,99,49.5,1,0.5,24
mobile,99,49.5,2,0.35,7
mobile,99,49.5,2,0.5,23
mobile,99,49.5,3,0.35,7
mobile,99,49.5,3,0.5,23
mobile,99,49.5,4,0.35,5
mobile,99,49.5,4,0.5,23
mobile,100,50.0,1,0.35,2
mobile,100,50.0,1,0.5,26
mobile,100,50.0,2,0.35,6
mobile,100,50.0,2,0.5,22
mobile,100,50.0,3,0.35,6
mobile,100,50.0,3,0.5,24
mobile,100,50.0,4,0.35,6
mobile,100,50.0,4,0.5,20
mobile,101,50.5,1,0.35,3
mobile,101,50.5,1,0.5,27
mobile,101,50.5,2,0.35,5
mobile,101,50.5,2,0.5,21
mobile,101,50.5,3,0.35,5
mobile,101,50.5,3,0.5,24
mobile,101,50.5,4,0.35,6
mobile,101,50.5,4,0.5,19
mobile,102,51.0,1,0.35,1
mobile,102,51.0,1,0.5,25
mobile,102,51.0,2,0.35,3
mobile,102,51.0,2,0.5,23
mobile,102,51.0,3,0.35,3
mobile,102,51.0,3,0.5,24
mobile,102,51.0,4,0.35,1
mobile,102,51.0,4,0.5,21
mobile,103,51.5,1,0.35,4
mobile,103,51.5,1,0.5,26
mobile,103,51.5,2,0.35,5
mobile,103,51.5,2,0.5,23
mobile,103,51.5,3,0.35,3
mobile,103,51.5,3,0.5,22
mobile,103,51.5,4,0.35,6
mobile,103,51.5,4,0.5,20
mobile,104,52.0,1,0.35,4
mobile,104,52.0,1,0.5,21
mobile,104,52.0,2,0.35,4
mobile,104,52.0,2,0.5,22
mobile,104,52.0,3,0.35,2
mobile,104,52.0,3,0.5,26
mobile,104,52.0,4,0.35,6
mobile,104,52.0,4,0.5,19
mobile,105,52.5,1,0.35,6
mobile,105,52.5,1,0.5,22
mobile,105,52.5,2,0.35,6
mobile,105,52.5,2,0.5,27
mobile,105,52.5,3,0.35,5
mobile,105,52.5,3,0.5,23
mobile,105,52.5,4,0.35,4
mobile,105,52.5,4,0.5,18
mobile,106,53.0,1,0.35,6
mobile,106,53.0,1,0.5,27
mobile,106,53.0,2,0.35,3
mobile,106,53.0,2,0.5,24
mobile,106,53.0,3,0.35,4
mobile,106,53.0,3,0.5,22
mobile,106,53.0,4,0.35,4
mobile,106,53.0,4,0.5,19
mobile,107,53.5,1,0.35,4
mobile,107,53.5,1,0.5,27
mobile,107,53.5,2,0.35,8
mobile,107,53.5,2,0.5,23
mobile,107,53.5,3,0.35,10
mobile,107,53.5,3,0.5,22
mobile,107,53.5,4,0.35,5
mobile,107,53.5,4,0.5,18
mobile,108,54.0,1,0.35,3
mobile,108,54.0,1,0.5,21
mobile,108,54.0,2,0.35,5
mobile,108,54.0,2,0.5,22
mobile,108,54.0,3,0.35,5
mobile,108,54.0,3,0.5,22
mobile,108,54.0,4,0.35,4
mobile,108,54.0,4,0.5,16
mobile,109,54.5,1,0.35,5
mobile,109,54.5,1,0.5,22
mobile,109,54.5,2,0.35,6
mobile,109,54.5,2,0.5,25
mobile,109,54.5,3,0.35,4
mobile,109,54.5,3,0.5,23
mobile,109,54.5,4,0.35,7
mobile,109,54.5,4,0.5,19
mobile,110,55.0,1,0.35,7
mobile,110,55.0,1,0.5,22
mobile,110,55.0,2,0.35,3
mobile,110,55.0,2,0.5,23
mobile,110,55.0,3,0.35,6
mobile,110,55.0,3,0.5,25
mobile,110,55.0,4,0.35,3
mobile,110,55.0,4,0.5,19
mobile,111,55.5,1,0.35,7
mobile,111,55.5,1,0.5,21
mobile,111,55.5,2,0.35,6
mobile,111,55.5,2,0.5,24
mobile,111,55.5,3,0.35,2
mobile,111,55.5,3,0.5,24
mobile,111,55.5,4,0.35,3
mobile,111,55.5,4,0.5,18
mobile,112,56.0,1,0.35,3
mobile,112,56.0,1,0.5,21
mobile,112,56.0,2,0.35,3
mobile,112,56.0,2,0.5,25
mobile,112,56.0,3,0.35,6
mobile,112,56.0,3,0.5,25
mobile,112,56.0,4,0.35,3
mobile,112,56.0,4,0.5,22
mobile,113,56.5,1,0.35,5
mobile,113,56.5,1,0.5,23
mobile,113,56.5,2,0.35,4
mobile,113,56.5,2,0.5,28
mobile,113,56.5,3,0.35,3
mobile,113,56.5,3,0.5,21
mobile,113,56.5,4,0.35,5
mobile,113,56.5,4,0.5,16
mobile,114,57.0,1,0.35,2
mobile,114,57.0,1,0.5,16
mobile,114,57.0,2,0.35,4
mobile,114,57.0,2,0.5,28
mobile,114,57.0,3,0.35,2
mobile,114,57.0,3,0.5,24
mobile,114,57.0,4,0.35,7
mobile,114,57.0,4,0.5,22
mobile,115,57.5,1,0.35,2
mobile,115,57.5,1,0.5,23
mobile,115,57.5,2,0.35,5
mobile,115,57.5,2,0.5,26
mobile,115,57.5,3,0.35,4
mobile,115,57.5,3,0.5,24
mobile,115,57.5,4,0.35,6
mobile,115,57.5,4,0.5,19
mobile,116,58.0,1,0.35,4
mobile,116,58.0,1,0.5,21
mobile,116,58.0,2,0.35,4
mobile,116,58.0,2,0.5,30
mobile,116,58.0,3,0.35,6
mobile,116,58.0,3,0.5,25
mobile,116,58.0,4,0.35,4
mobile,116,58.0,4,0.5,20
mobile,117,58.5,1,0.35,3
mobile,117,58.5,1,0.5,27
mobile,117,58.5,2,0.35,4
mobile,117,58.5,2,0.5,24
mobile,117,58.5,3,0.35,3
mobile,117,58.5,3,0.5,25
mobile,117,58.5,4,0.35,4
mobile,117,58.5,4,0.5,24
mobile,118,59.0,1,0.35,4
mobile,118,59.0,1,0.5,27
mobile,118,59.0,2,0.35,4
mobile,118,59.0,2,0.5,28
mobile,118,59.0,3,0.35,8
mobile,118,59.0,3,0.5,21
mobile,118,59.0,4,0.35,5
mobile,118,59.0,4,0.5,22
mobile,119,59.5,1,0.35,4
mobile,119,59.5,1,0.5,24
mobile,119,59.5,2,0.35,4
mobile,119,59.5,2,0.5,26
mobile,119,59.5,3,0.35,4
mobile,119,59.5,3,0.5,23
mobile,119,59.5,4,0.35,3
mobile,119,59.5,4,0.5,19
mobile,120,60.0,1,0.35,5
mobile,120,60.0,1,0.5,23
mobile,120,60.0,2,0.35,4
mobile,120,60.0,2,0.5,24
mobile,120,60.0,3,0.35,6
mobile,120,60.0,3,0.5,23
mobile,120,60.0,4,0.35,4
mobile,120,60.0,4,0.5,20
mobile,121,60.5,1,0.35,5
mobile,121,60.5,1,0.5,24
mobile,121,60.5,2,0.35,7
mobile,121,60.5,2,0.5,22
mobile,121,60.5,3,0.35,6
mobile,121,60.5,3,0.5,22
mobile,121,60.5,4,0.35,2
mobile,121,60.5,4,0.5,21
mobile,122,61.0,1,0.35,5
mobile,122,61.0,1,0.5,22
mobile,122,61.0,2,0.35,3
mobile,122,61.0,2,0.5,24
mobile,122,61.0,3,0.35,3
mobile,122,61.0,3,0.5,27
mobile,122,61.0,4,0.35,2
mobile,122,61.0,4,0.5,21
mobile,123,61.5,1,0.35,3
mobile,123,61.5,1,0.5,22
mobile,123,61.5,2,0.35,4
mobile,123,61.5,2,0.5,21
mobile,123,61.5,3,0.35,2
mobile,123,61.5,3,0.5,21
mobile,123,61.5,4,0.35,2
mobile,123,61.5,4,0.5,20
mobile,124,62.0,1,0.35,5
mobile,124,62.0,1,0.5,18
mobile,124,62.0,2,0.35,4
mobile,124,62.0,2,0.5,29
mobile,124,62.0,3,0.35,2
mobile,124,62.0,3,0.5,20
mobile,124,62.0,4,0.35,5
mobile,124,62.0,4,0.5,19
mobile,125,62.5,1,0.35,1
mobile,125,62.5,1,0.5,20
mobile,125,62.5,2,0.35,5
mobile,125,62.5,2,0.5,24
mobile,125,62.5,3,0.35,4
mobile,125,62.5,3,0.5,26
mobile,125,62.5,4,0.35,8
mobile,125,62.5,4,0.5,24
mobile,126,63.0,1,0.35,4
mobile,126,63.0,1,0.5,21
mobile,126,63.0,2,0.35,6
mobile,126,63.0,2,0.5,27
mobile,126,63.0,3,0.35,3
mobile,126,63.0,3,0.5,24
mobile,126,63.0,4,0.35,1
mobile,126,63.0,4,0.5,26
mobile,127,63.5,1,0.35,3
mobile,127,63.5,1,0.5,19
mobile,127,63.5,2,0.35,5
mobile,127,63.5,2,0.5,23
mobile,127,63.5,3,0.35,3
mobile,127,63.5,3,0.5,25
mobile,127,63.5,4,0.35,7
mobile,127,63.5,4,0.5,21
mobile,128,64.0,1,0.35,6
mobile,128,64.0,1,0.5,19
mobile,128,64.0,2,0.35,2
mobile,128,64.0,2,0.5,23
mobile,128,64.0,3,0.35,7
mobile,128,64.0,3,0.5,22
mobile,128,64.0,4,0.35,4
mobile,128,64.0,4,0.5,25
mobile,129,64.5,1,0.35,4
mobile,129,64.5,1,0.5,23
mobile,129,64.5,2,0.35,3
mobile,129,64.5,2,0.5,25
mobile,129,64.5,3,0.35,6
mobile,129,64.5,3,0.5,21
mobile,129,64.5,4,0.35,4
mobile,129,64.5,4,0.5,24
mobile,130,65.0,1,0.35,4
mobile,130,65.0,1,0.5,22
mobile,130,65.0,2,0.35,4
mobile,130,65.0,2,0.5,26
mobile,130,65.0,3,0.35,5
mobile,130,65.0,3,0.5,22
mobile,130,65.0,4,0.35,6
mobile,130,65.0,4,0.5,26
mobile,131,65.5,1,0.35,4
mobile,131,65.5,1,0.5,22
mobile,131,65.5,2,0.35,8
mobile,131,65.5,2,0.5,26
mobile,131,65.5,3,0.35,8
mobile,131,65.5,3,0.5,19
mobile,131,65.5,4,0.35,1
mobile,131,65.5,4,0.5,27
mobile,132,66.0,1,0.35,4
mobile,132,66.0,1,0.5,26
mobile,132,66.0,2,0.35,4
mobile,132,66.0,2,0.5,23
mobile,132,66.0,3,0.35,6
mobile,132,66.0,3,0.5,19
mobile,132,66.0,4,0.35,6
mobile,132,66.0,4,0.5,23
mobile,133,66.5,1,0.35,5
mobile,133,66.5,1,0.5,26
mobile,133,66.5,2,0.35,6
mobile,133,66.5,2,0.5,25
mobile,133,66.5,3,0.35,5
mobile,133,66.5,3,0.5,23
mobile,133,66.5,4,0.35,5
mobile,133,66.5,4,0.5,26
mobile,134,67.0,1,0.35,6
mobile,134,67.0,1,0.5,30
mobile,134,67.0,2,0.35,4
mobile,134,67.0,2,0.5,22
mobile,134,67.0,3,0.35,4
mobile,134,67.0,3,0.5,23
mobile,134,67.0,4,0.35,3
mobile,134,67.0,4,0.5,24
mobile,135,67.5,1,0.35,5
mobile,135,67.5,1,0.5,27
mobile,135,67.5,2,0.35,3
mobile,135,67.5,2,0.5,21
mobile,135,67.5,3,0.35,5
mobile,135,67.5,3,0.5,21
mobile,135,67.5,4,0.35,5
mobile,135,67.5,4,0.5,25
mobile,136,68.0,1,0.35,3
mobile,136,68.0,1,0.5,22
mobile,136,68.0,2,0.35,5
mobile,136,68.0,2,0.5,22
mobile,136,68.0,3,0.35,2
mobile,136,68.0,3,0.5,24
mobile,136,68.0,4,0.35,4
mobile,136,68.0,4,0.5,24
mobile,137,68.5,1,0.35,6
mobile,137,68.5,1,0.5,21
mobile,137,68.5,2,0.35,4
mobile,137,68.5,2,0.5,23
mobile,137,68.5,3,0.35,1
mobile,137,68.5,3,0.5,22
mobile,137,68.5,4,0.35,3
mobile,137,68.5,4,0.5,26
mobile,138,69.0,1,0.35,4
mobile,138,69.0,1,0.5,22
mobile,138,69.0,2,0.35,4
mobile,138,69.0,2,0.5,24
mobile,138,69.0,3,0.35,5
mobile,138,69.0,3,0.5,24
mobile,138,69.0,4,0.35,2
mobile,138,69.0,4,0.5,26
mobile,139,69.5,1,0.35,4
mobile,139,69.5,1,0.5,20
mobile,139,69.5,2,0.35,4
mobile,139,69.5,2,0.5,21
mobile,139,69.5,3,0.35,7
mobile,139,69.5,3,0.5,25
mobile,139,69.5,4,0.35,6
mobile,139,69.5,4,0.5,23
mobile,140,70.0,1,0.35,8
mobile,140,70.0,1,0.5,22
mobile,140,70.0,2,0.35,6
mobile,140,70.0,2,0.5,22
mobile,140,70.0,3,0.35,5
mobile,140,70.0,3,0.5,26
mobile,140,70.0,4,0.35,6
mobile,140,70.0,4,0.5,25
mobile,141,70.5,1,0.35,4
mobile,141,70.5,1,0.5,21
mobile,141,70.5,2,0.35,4
mobile,141,70.5,2,0.5,21
mobile,141,70.5,3,0.35,5
mobile,141,70.5,3,0.5,26
mobile,141,70.5,4,0.35,4
mobile,141,70.5,4,0.5,24
mobile,142,71.0,1,0.35,6
mobile,142,71.0,1,0.5,20
mobile,142,71.0,2,0.35,7
mobile,142,71.0,2,0.5,23
mobile,142,71.0,3,0.35,9
mobile,142,71.0,3,0.5,24
mobile,142,71.0,4,0.35,3
mobile,142,71.0,4,0.5,22
mobile,143,71.5,1,0.35,4
mobile,143,71.5,1,0.5,23
mobile,143,71.5,2,0.35,5
mobile,143,71.5,2,0.5,25
mobile,143,71.5,3,0.35,5
mobile,143,71.5,3,0.5,20
mobile,143,71.5,4,0.35,5
mobile,143,71.5,4,0.5,22
mobile,144,72.0,1,0.35,5
mobile,144,72.0,1,0.5,28
mobile,144,72.0,2,0.35,7
mobile,144,72.0,2,0.5,24
mobile,144,72.0,3,0.35,4
mobile,144,72.0,3,0.5,24
mobile,144,72.0,4,0.35,3
mobile,144,72.0,4,0.5,23
mobile,145,72.5,1,0.35,7
mobile,145,72.5,1,0.5,26
mobile,145,72.5,2,0.35,5
mobile,145,72.5,2,0.5,24
mobile,145,72.5,3,0.35,4
mobile,145,72.5,3,0.5,21
mobile,145,72.5,4,0.35,3
mobile,145,72.5,4,0.5,22
mobile,146,73.0,1,0.35,7
mobile,146,73.0,1,0.5,23
mobile,146,73.0,2,0.35,5
mobile,146,73.0,2,0.5,20
mobile,146,73.0,3,0.35,3
mobile,146,73.0,3,0.5,24
mobile,146,73.0,4,0.35,6
mobile,146,73.0,4,0.5,23
mobile,147,73.5,1,0.35,6
mobile,147,73.5,1,0.5,23
mobile,147,73.5,2,0.35,7
mobile,147,73.5,2,0.5,21
mobile,147,73.5,3,0.35,5
mobile,147,73.5,3,0.5,25
mobile,147,73.5,4,0.35,6
mobile,147,73.5,4,0.5,23
mobile,148,74.0,1,0.35,8
mobile,148,74.0,1,0.5,22
mobile,148,74.0,2,0.35,4
mobile,148,74.0,2,0.5,25
mobile,148,74.0,3,0.35,3
mobile,148,74.0,3,0.5,28
mobile,148,74.0,4,0.35,3
mobile,148,74.0,4,0.5,21
mobile,149,74.5,1,0.35,4
mobile,149,74.5,1,0.5,23
mobile,149,74.5,2,0.35,8
mobile,149,74.5,2,0.5,23
mobile,149,74.5,3,0.35,5
mobile,149,74.5,3,0.5,27
mobile,149,74.5,4,0.35,3
mobile,149,74.5,4,0.5,24
mobile,150,75.0,1,0.35,5
mobile,150,75.0,1,0.5,25
mobile,150,75.0,2,0.35,4
mobile,150,75.0,2,0.5,26
mobile,150,75.0,3,0.35,8
mobile,150,75.0,3,0.5,23
mobile,150,75.0,4,0.35,1
mobile,150,75.0,4,0.5,21
mobile,151,75.5,1,0.35,4
mobile,151,75.5,1,0.5,22
mobile,151,75.5,2,0.35,6
mobile,151,75.5,2,0.5,23
mobile,151,75.5,3,0.35,3
mobile,151,75.5,3,0.5,24
mobile,151,75.5,4,0.35,5
mobile,151,75.5,4,0.5,22
mobile,152,76.0,1,0.35,3
mobile,152,76.0,1,0.5,26
mobile,152,76.0,2,0.35,7
mobile,152,76.0,2,0.5,27
mobile,152,76.0,3,0.35,5
mobile,152,76.0,3,0.5,27
mobile,152,76.0,4,0.35,3
mobile,152,76.0,4,0.5,22
mobile,153,76.5,1,0.35,5
mobile,153,76.5,1,0.5,24
mobile,153,76.5,2,0.35,3
mobile,153,76.5,2,0.5,24
mobile,153,76.5,3,0.35,4
mobile,153,76.5,3,0.5,29
mobile,153,76.5,4,0.35,3
mobile,153,76.5,4,0.5,25
mobile,154,77.0,1,0.35,6
mobile,154,77.0,1,0.5,24
mobile,154,77.0,2,0.35,3
mobile,154,77.0,2,0.5,21
mobile,154,77.0,3,0.35,6
mobile,154,77.0,3,0.5,28
mobile,154,77.0,4,0.35,3
mobile,154,77.0,4,0.5,23
mobile,155,77.5,1,0.35,7
mobile,155,77.5,1,0.5,25
mobile,155,77.5,2,0.35,3
mobile,155,77.5,2,0.5,23
mobile,155,77.5,3,0.35,5
mobile,155,77.5,3,0.5,25
mobile,155,77.5,4,0.35,3
mobile,155,77.5,4,0.5,20
mobile,156,78.0,1,0.35,4
mobile,156,78.0,1,0.5,25
mobile,156,78.0,2,0.35,3
mobile,156,78.0,2,0.5,19
mobile,156,78.0,3,0.35,6
mobile,156,78.0,3,0.5,28
mobile,156,78.0,4,0.35,3
mobile,156,78.0,4,0.5,22
mobile,157,78.5,1,0.35,5
mobile,157,78.5,1,0.5,23
mobile,157,78.5,2,0.35,5
mobile,157,78.5,2,0.5,25
mobile,157,78.5,3,0.35,7
mobile,157,78.5,3,0.5,24
mobile,157,78.5,4,0.35,2
mobile,157,78.5,4,0.5,21
mobile,158,79.0,1,0.35,5
mobile,158,79.0,1,0.5,25
mobile,158,79.0,2,0.35,3
mobile,158,79.0,2,0.5,20
mobile,158,79.0,3,0.35,8
mobile,158,79.0,3,0.5,25
mobile,158,79.0,4,0.35,4
mobile,158,79.0,4,0.5,22
mobile,159,79.5,1,0.35,2
mobile,159,79.5,1,0.5,23
mobile,159,79.5,2,0.35,5
mobile,159,79.5,2,0.5,20
mobile,159,79.5,3,0.35,10
mobile,159,79.5,3,0.5,28
mobile,159,79.5,4,0.35,5
mobile,159,79.5,4,0.5,26
mobile,160,80.0,1,0.35,3
mobile,160,80.0,1,0.5,21
mobile,160,80.0,2,0.35,3
mobile,160,80.0,2,0.5,21
mobile,160,80.0,3,0.35,9
mobile,160,80.0,3,0.5,25
mobile,160,80.0,4,0.35,7
mobile,160,80.0,4,0.5,23
mobile,161,80.5,1,0.35,2
mobile,161,80.5,1,0.5,26
mobile,161,80.5,2,0.35,3
mobile,161,80.5,2,0.5,23
mobile,161,80.5,3,0.35,7
mobile,161,80.5,3,0.5,24
mobile,161,80.5,4,0.35,6
mobile,161,80.5,4,0.5,24
mobile,162,81.0,1,0.35,3
mobile,162,81.0,1,0.5,25
mobile,162,81.0,2,0.35,6
mobile,162,81.0,2,0.5,25
mobile,162,81.0,3,0.35,3
mobile,162,81.0,3,0.5,21
mobile,162,81.0,4,0.35,4
mobile,162,81.0,4,0.5,25
mobile,163,81.5,1,0.35,2
mobile,163,81.5,1,0.5,25
mobile,163,81.5,2,0.35,8
mobile,163,81.5,2,0.5,25
mobile,163,81.5,3,0.35,6
mobile,163,81.5,3,0.5,26
mobile,163,81.5,4,0.35,9
mobile,163,81.5,4,0.5,24
mobile,164,82.0,1,0.35,3
mobile,164,82.0,1,0.5,27
mobile,164,82.0,2,0.35,2
mobile,164,82.0,2,0.5,23
mobile,164,82.0,3,0.35,6
mobile,164,82.0,3,0.5,24
mobile,164,82.0,4,0.35,4
mobile,164,82.0,4,0.5,22
mobile,165,82.5,1,0.35,6
mobile,165,82.5,1,0.5,27
mobile,165,82.5,2,0.35,5
mobile,165,82.5,2,0.5,24
mobile,165,82.5,3,0.35,3
mobile,165,82.5,3,0.5,21
mobile,165,82.5,4,0.35,3
mobile,165,82.5,4,0.5,23
mobile,166,83.0,1,0.35,6
mobile,166,83.0,1,0.5,28
mobile,166,83.0,2,0.35,6
mobile,166,83.0,2,0.5,26
mobile,166,83.0,3,0.35,4
mobile,166,83.0,3,0.5,22
mobile,166,83.0,4,0.35,7
mobile,166,83.0,4,0.5,22
mobile,167,83.5,1,0.35,6
mobile,167,83.5,1,0.5,26
mobile,167,83.5,2,0.35,3
mobile,167,83.5,2,0.5,22
mobile,167,83.5,3,0.35,4
mobile,167,83.5,3,0.5,21
mobile,167,83.5,4,0.35,5
mobile,167,83.5,4,0.5,25
mobile,168,84.0,1,0.35,4
mobile,168,84.0,1,0.5,22
mobile,168,84.0,2,0.35,4
mobile,168,84.0,2,0.5,32
mobile,168,84.0,3,0.35,4
mobile,168,84.0,3,0.5,22
mobile,168,84.0,4,0.35,8
mobile,168,84.0,4,0.5,27
mobile,169,84.5,1,0.35,7
mobile,169,84.5,1,0.5,23
mobile,169,84.5,2,0.35,9
mobile,169,84.5,2,0.5,31
mobile,169,84.5,3,0.35,5
mobile,169,84.5,3,0.5,22
mobile,169,84.5,4,0.35,3
mobile,169,84.5,4,0.5,25
mobile,170,85.0,1,0.35,4
mobile,170,85.0,1,0.5,21
mobile,170,85.0,2,0.35,5
mobile,170,85.0,2,0.5,28
mobile,170,85.0,3,0.35,4
mobile,170,85.0,3,0.5,26
mobile,170,85.0,4,0.35,4
mobile,170,85.0,4,0.5,26
mobile,171,85.5,1,0.35,4
mobile,171,85.5,1,0.5,25
mobile,171,85.5,2,0.35,3
mobile,171,85.5,2,0.5,26
mobile,171,85.5,3,0.35,6
mobile,171,85.5,3,0.5,31
mobile,171,85.5,4,0.35,3
mobile,171,85.5,4,0.5,20
mobile,172,86.0,1,0.35,6
mobile,172,86.0,1,0.5,25
mobile,172,86.0,2,0.35,5
mobile,172,86.0,2,0.5,27
mobile,172,86.0,3,0.35,2
mobile,172,86.0,3,0.5,22
mobile,172,86.0,4,0.35,4
mobile,172,86.0,4,0.5,22
mobile,173,86.5,1,0.35,5
mobile,173,86.5,1,0.5,25
mobile,173,86.5,2,0.35,4
mobile,173,86.5,2,0.5,29
mobile,173,86.5,3,0.35,5
mobile,173,86.5,3,0.5,27
mobile,173,86.5,4,0.35,2
mobile,173,86.5,4,0.5,26
mobile,174,87.0,1,0.35,4
mobile,174,87.0,1,0.5,20
mobile,174,87.0,2,0.35,8
mobile,174,87.0,2,0.5,24
mobile,174,87.0,3,0.35,5
mobile,174,87.0,3,0.5,27
mobile,174,87.0,4,0.35,4
mobile,174,87.0,4,0.5,26
mobile,175,87.5,1,0.35,4
mobile,175,87.5,1,0.5,19
mobile,175,87.5,2,0.35,7
mobile,175,87.5,2,0.5,31
mobile,175,87.5,3,0.35,5
mobile,175,87.5,3,0.5,26
mobile,175,87.5,4,0.35,4
mobile,175,87.5,4,0.5,22
mobile,176,88.0,1,0.35,6
mobile,176,88.0,1,0.5,23
mobile,176,88.0,2,0.35,6
mobile,176,88.0,2,0.5,32
mobile,176,88.0,3,0.35,5
mobile,176,88.0,3,0.5,25
mobile,176,88.0,4,0.35,7
mobile,176,88.0,4,0.5,28
mobile,177,88.5,1,0.35,6
mobile,177,88.5,1,0.5,25
mobile,177,88.5,2,0.35,4
mobile,177,88.5,2,0.5,27
mobile,177,88.5,3,0.35,8
mobile,177,88.5,3,0.5,26
mobile,177,88.5,4,0.35,7
mobile,177,88.5,4,0.5,26
mobile,178,89.0,1,0.35,5
mobile,178,89.0,1,0.5,24
mobile,178,89.0,2,0.35,5
mobile,178,89.0,2,0.5,32
mobile,178,89.0,3,0.35,5
mobile,178,89.0,3,0.5,25
mobile,178,89.0,4,0.35,4
mobile,178,89.0,4,0.5,27
mobile,179,89.5,1,0.35,3
mobile,179,89.5,1,0.5,26
mobile,179,89.5,2,0.35,9
mobile,179,89.5,2,0.5,32
mobile,179,89.5,3,0.35,4
mobile,179,89.5,3,0.5,24
mobile,179,89.5,4,0.35,2
mobile,179,89.5,4,0.5,25
mobile,180,90.0,1,0.35,5
mobile,180,90.0,1,0.5,25
mobile,180,90.0,2,0.35,8
mobile,180,90.0,2,0.5,32
mobile,180,90.0,3,0.35,3
mobile,180,90.0,3,0.5,19
mobile,180,90.0,4,0.35,2
mobile,180,90.0,4,0.5,26
mobile,181,90.5,1,0.35,7
mobile,181,90.5,1,0.5,24
mobile,181,90.5,2,0.35,10
mobile,181,90.5,2,0.5,34
mobile,181,90.5,3,0.35,5
mobile,181,90.5,3,0.5,20
mobile,181,90.5,4,0.35,4
mobile,181,90.5,4,0.5,26
mobile,182,91.0,1,0.35,3
mobile,182,91.0,1,0.5,24
mobile,182,91.0,2,0.35,9
mobile,182,91.0,2,0.5,31
mobile,182,91.0,3,0.35,6
mobile,182,91.0,3,0.5,19
mobile,182,91.0,4,0.35,6
mobile,182,91.0,4,0.5,25
mobile,183,91.5,1,0.35,2
mobile,183,91.5,1,0.5,25
mobile,183,91.5,2,0.35,4
mobile,183,91.5,2,0.5,30
mobile,183,91.5,3,0.35,5
mobile,183,91.5,3,0.5,25
mobile,183,91.5,4,0.35,6
mobile,183,91.5,4,0.5,25
mobile,184,92.0,1,0.35,5
mobile,184,92.0,1,0.5,25
mobile,184,92.0,2,0.35,6
mobile,184,92.0,2,0.5,26
mobile,184,92.0,3,0.35,3
mobile,184,92.0,3,0.5,25
mobile,184,92.0,4,0.35,6
mobile,184,92.0,4,0.5,26
mobile,185,92.5,1,0.35,5
mobile,185,92.5,1,0.5,21
